,event,trackID,energy,length,numb_of_voxels,numb_of_hits,numb_of_tracks,x_min,y_min,z_min,r_min,x_max,y_max,z_max,r_max,x_ave,y_ave,z_ave,r_ave,extreme1_x,extreme1_y,extreme1_z,extreme2_x,extreme2_y,extreme2_z,blob1_x,blob1_y,blob1_z,blob2_x,blob2_y,blob2_z,eblob1,eblob2,ovlp_blob_energy,vox_size_x,vox_size_y,vox_size_z,PORT
23341,2260518,0,1.5977379211672165,135.63362568499326,61,6889,1,-65.32499999999999,-72.32499999999999,595.1732718750001,0.45961940777123983,26.67500000000001,20.67500000000001,670.009790625,93.96813954740189,-18.49258767607084,-28.89502981346849,632.3839968700781,44.00412987619965,-6.1821428571419865,-65.68214285714541,662.5261387500025,20.103571428574014,14.032142857145438,647.5588350000012,18.014359644311565,12.291170070306533,642.3683788041427,-7.783071381267809,-61.33640096815568,663.3503978247355,0.4408290923471167,0.13743915363723663,0.0,13.142857142857999,13.285714285715144,14.967303750001179,1a
23365,2260534,0,1.6547898988086944,256.5381468071127,67,8110,1,190.675,-189.325,251.05747734375004,223.01471083764855,295.675,-6.324999999999989,319.32665625000004,323.9267837799153,231.44459498443135,-136.88183796041713,285.3635844079308,275.01504848205707,258.17500000000086,-182.28653846154123,312.4997383593775,288.17500000000257,-13.363461538458758,285.192066796875,288.84177093163004,-15.132952817113113,286.8731225055844,255.68244714417395,-179.7438443358314,315.14180559750696,0.1507121207832936,0.13442221077319882,0.0,15.000000000000853,14.07692307692355,13.653835781251189,1a
23449,2260602,0,1.5864113009348733,116.7974926992946,47,8916,1,-211.325,-145.325,633.8821781250001,184.84915809924587,-131.325,-104.32499999999999,727.7391187500001,249.86758743382464,-169.64767376487646,-125.43036727060544,680.0381391236855,211.49917796038167,-204.65833333333583,-111.15833333333133,721.0350515625025,-137.99166666666414,-138.49166666666866,640.5862453124976,-200.392600630934,-113.64136582358024,721.7659740255314,-139.7817922832643,-135.50625788791433,638.6798166844636,0.331444012730197,0.24760221668195306,0.0,13.333333333334338,13.666666666668675,13.408134375000827,1a
23474,2260632,0,1.6930421183686588,347.33115450799113,71,6442,2,-168.325,-311.325,699.1075218750001,195.70286469543566,34.67500000000001,-124.32499999999999,767.8682156250001,316.3791416165105,-126.47189418248833,-179.30007739093224,740.2322871900252,227.99481334546982,-161.07500000000283,-131.5173076923049,760.9921462500024,27.425000000002086,-304.13269230769504,705.9835912499977,-159.94509850968188,-133.50613578129605,758.0687929304506,29.866753787223782,-302.59251009727166,709.8245218378772,0.6140110134065906,0.03145054742997164,0.0,14.50000000000037,14.38461538461587,13.752138750001222,1a
23568,2140064,0,1.5840385192478577,333.09560348355984,69,8267,1,52.67500000000001,129.675,461.7914109375001,143.16794770478484,187.675,258.675,609.168196875,306.96100933180423,110.63628658778147,188.83491711286467,557.2286011510613,219.50825675366107,120.17500000000004,179.84166666666601,587.0616789843771,180.17500000000268,237.17500000000203,469.1602502343723,116.35399432745784,175.0252589884912,584.592776659334,180.5430873928918,241.1124016297204,467.21985913942973,0.5873578462893572,0.052384028748142075,0.0,15.000000000000668,14.333333333333997,14.737678593750616,1a
23603,2140088,0,1.5472772277963975,183.88677075589578,47,7318,1,40.67500000000001,77.67500000000001,409.53697968750004,111.74596748876446,169.675,177.675,459.0039234375001,216.62631707620386,73.74300053406706,133.7764660310301,433.82684194642155,156.76917750395836,47.89722222221957,170.53214285714546,415.7203476562478,163.45277777778048,127.67500000000001,452.82055546875233,51.74429210212274,168.33165470261696,421.6667109374999,163.54594960535658,127.64677842547061,457.6936602302198,0.48137904153558647,0.08051726945482443,0.0,14.44444444444511,14.285714285715144,12.366735937501517,1a
23662,2140140,0,1.5919243643048775,118.00263631300697,44,8093,1,-45.32499999999999,296.675,1041.3293625000001,296.791780967735,13.675000000000011,379.675,1141.5455625000002,379.8438643047956,-15.912388834658698,341.7340875910162,1091.9132908329561,342.2049815308609,-8.449999999999239,317.4249999999985,1048.4876624999974,-8.449999999999239,345.09166666666715,1134.3872625000026,-7.849048229380393,346.7773074137915,1129.5565423939793,-10.589351859801187,319.2370793195323,1048.086159015117,0.532479051813444,0.5005072939104573,0.0,14.7500000000015,13.833333333334338,14.31660000000079,1a
23694,2140156,0,1.6830024173315732,381.7973648488202,83,7996,1,-237.325,141.675,324.4706390625,222.12375210679295,-67.32499999999999,294.675,417.83293125000006,333.1054056150996,-173.2002982327233,201.0049746940391,386.5016823453927,269.9495783349548,-173.57500000000073,148.62954545454272,411.1641960937527,-74.40833333333057,218.175,411.1641960937527,-178.02960498775707,151.26790305481367,411.2970961749434,-74.75569401852299,213.46898504907972,408.01309445827087,0.5368272275358642,0.05473552114710558,0.0,14.166666666667169,13.909090909091447,13.337470312500898,1a
23759,2140208,0,1.5904680259774204,94.60014705483644,37,6524,1,51.67500000000001,-27.32499999999999,51.44488125000001,58.16795724451738,122.67500000000001,43.67500000000001,109.92122695312501,123.02890412419353,90.64140433708813,2.280400640551886,78.47075008916617,92.84360756886403,58.77499999999761,36.57500000000241,102.61168374023663,115.5750000000024,-20.22500000000239,58.75442446288838,113.23491125253436,-16.121958162236606,57.829730808538045,62.06556408905992,32.52735672386129,104.67455897108084,0.6133409493330259,0.47879763763586974,0.0,14.200000000001197,14.2000000000012,14.619086425782747,1a
23805,2140246,0,1.594449728992698,161.7844563504628,54,8190,1,-305.325,91.67500000000001,109.70054648437501,217.54703227118497,-190.325,189.675,196.41085078125002,345.48829394061966,-254.59097953820907,140.3322985248002,154.05202546791074,290.95569808015193,-283.76250000000186,182.6750000000026,174.73327470703276,-197.51249999999735,98.67499999999744,189.18499208984628,-200.40161675513423,102.19619964238647,191.28166409537377,-284.5226380744701,180.8984049643354,170.82597722028564,0.4232201190382139,0.09106664692495875,0.0,14.375000000000739,14.000000000000853,14.451717382813499,1a
23954,2140380,0,1.5911571179429933,151.91120616930326,58,7346,1,102.67500000000001,-109.32499999999999,875.5285218750001,113.47890222415796,171.675,-9.324999999999989,975.5931937500002,185.58585950982365,145.5092344475362,-54.08180773244006,921.9536995239894,158.02841496114266,164.77500000000242,-87.89642857143028,968.4457171875027,164.77500000000242,-16.467857142854562,882.6759984374977,162.60520088356617,-19.900664159279867,885.0315044468501,160.0818629808047,-85.77473747037159,964.7169768246596,0.5230771773076534,0.4855213649317668,0.0,13.800000000001205,14.285714285715144,14.294953125000802,1a
24166,2140548,0,1.6002936823799467,124.79010769601196,66,7605,2,139.675,15.675000000000011,531.2239078125001,146.82816912976884,201.675,86.67500000000001,634.4099343750001,209.75988951656132,177.03634850544307,59.619324580508085,587.449813796668,187.18394784318355,158.27499999999878,23.07884615384328,627.4557121875027,183.07500000000124,67.50192307692089,530.0966015624986,181.273527435417,64.17007622537542,533.5139110922014,158.50210527638086,23.399441625410756,626.6763118404582,0.3352095566383417,0.07344738270024535,0.0,12.4000000000012,14.80769230769254,13.908444375000613,1a
24431,5020150,0,1.6848867091442723,251.46625329812176,76,8381,2,-110.32499999999999,-131.325,667.5227343750001,102.28641772004725,-2.3249999999999886,-65.32499999999999,877.9176000000001,152.52855880129465,-82.39032335012269,-99.84663159285205,821.3882771190783,131.49210943095477,-82.38055555555621,-85.12499999999879,870.9044378125029,-9.602777777775096,-124.72500000000241,674.5358965624973,-84.48253648788294,-87.08823696713227,866.8807134953453,-10.876087309711659,-123.52693846517721,671.9212593813372,0.6419008960940518,0.0914908852975071,0.0,14.555555555556225,13.200000000001197,14.0263243750004,1a
24506,5020206,0,1.6403671936898787,306.0994289281701,60,7534,1,-69.32499999999999,221.675,79.69603359375002,232.3669753859184,90.67500000000001,399.675,154.49627812500003,400.24350244569865,21.27804673260559,284.4833360952713,104.22116334523096,289.89308284928,-18.41590909091017,392.2583333333361,147.01625367187745,68.85681818182037,229.0916666666639,87.17605804687261,70.0055716604089,231.82296574520046,81.93060741298862,-19.212368384316704,394.7190564242757,148.24384151026223,0.45148177332757033,0.04186322201772591,0.0,14.545454545455087,14.833333333333826,14.960048906251203,1a
24528,5020228,0,1.5136966198302308,84.58521940356187,44,7464,1,-31.32499999999999,229.675,22.635670312500004,229.71571833464074,29.67500000000001,293.675,85.399215234375,293.86895251114913,2.083063969448209,262.61786476007626,40.98384620255198,262.95738949895104,-25.22500000000239,261.675,79.12286074218991,23.57500000000241,248.8749999999988,41.464733789061306,21.210233971830306,253.0867907955228,39.97686859220271,-22.626519410794543,257.3885657311948,77.0880214279654,0.30534139777541086,0.025176524258624697,0.0,12.2000000000012,12.800000000001205,12.5527089843762,1a
24809,5020454,0,1.590725119724646,259.59904607683933,65,7575,1,-8.324999999999989,57.67500000000001,255.27580312500004,74.97540430034374,97.67500000000001,167.675,373.9747593750001,171.02313074552228,48.07232364823553,125.63743952596691,317.0052435406906,137.72942655815442,38.049999999999635,160.80000000000265,366.5560746093777,91.05000000000263,133.30000000000115,277.53185742187316,34.64208993775536,158.62325794582887,367.54422243278736,87.76805496209823,133.02710886323925,272.4731186677302,0.5577485752681008,0.4503767098807907,0.0,13.25000000000075,13.750000000000753,14.837369531250772,1a
24939,5020574,0,1.5702401779402653,106.72113585866968,64,7205,2,242.675,161.675,706.3456968750002,298.41943845869025,300.675,252.675,768.7437187500001,385.4641504083097,268.55260489116336,210.5633129387992,733.632401015727,341.61769646356186,249.5749999999973,168.17499999999742,747.5963742187516,290.9749999999991,246.1750000000026,719.3999148437497,287.8088833662601,244.18610000657347,724.4235247029568,253.63179634346108,171.32761208291993,742.8598722581258,0.43264403370678467,0.39139932427666,0.0,13.80000000000058,13.000000000000853,14.098229687500975,1a
24966,5020592,0,1.5943845150412375,95.08748530104998,51,7834,1,116.67500000000001,223.675,385.33008281250005,259.28769976610926,198.675,285.675,450.43224843750005,333.4709301423439,160.41247703059685,253.40247024361776,417.47648981750604,300.14858889681534,123.50833333333085,229.8749999999976,430.90159875000126,191.8416666666692,267.0750000000012,443.92203187500246,188.98874080404778,264.80488641735343,445.7311682902801,126.93114027193981,232.98610569904952,431.9096085079792,0.3245834903277328,0.27871728457134554,0.0,13.666666666667666,12.4000000000012,13.020433125001205,1a
25177,4820026,0,1.5953789534805591,168.7397626048071,52,8613,2,-232.325,-184.325,500.59357031250005,229.87401168901192,-191.325,-103.32499999999999,641.5778250000001,290.94571873461206,-214.83934671633418,-146.61079068711797,575.334600848121,260.6328312990387,-224.95543478261158,-162.41195652174173,499.86800362338477,-210.2163043478287,-147.80326086956757,634.1194133486022,-210.65730163841445,-143.183029983753,633.2053922626785,-222.5679148559916,-163.94332584068619,503.77359609224067,0.5737683189863768,0.2926559709735013,0.0,14.73913043478288,14.608695652174163,14.91682330280193,1a
25202,4820046,0,1.5967914636869154,205.05396197481457,50,7219,1,-302.325,-169.325,669.7169062500001,251.32521013618987,-249.325,9.675000000000011,719.6757750000002,326.16324325404906,-273.03848492307714,-72.56747481112069,687.1747454974347,290.69745550807846,-255.94999999999771,-161.8666666666694,688.4514820312495,-255.94999999999771,2.2166666666694335,675.9617648437479,-259.2808629320006,0.28948815776235115,675.0072924274622,-258.58886606513283,-159.30636598153842,688.8367101094374,0.5324679805648471,0.5297774480374826,0.0,13.250000000001478,14.916666666667169,12.48971718750147,1a
25300,4820138,0,1.5952354675447402,276.5940538438315,73,8193,1,46.67500000000001,293.675,498.6113671875001,330.4809544436714,219.675,386.675,652.1857781250001,397.85997693912367,110.10402859986405,338.53518810180447,563.6521002298568,361.5347570991104,53.8833333333306,326.8892857142849,505.59202223011096,212.46666666666945,326.8892857142849,645.2051230823892,58.37774936401858,330.7985307604594,506.42430565569134,209.41568095223974,322.87858338403584,642.4668632904093,0.5154419143253901,0.2757266938991454,0.0,14.416666666667169,13.28571428571513,13.961310085227808,1a
25377,4820190,0,1.5947189126300263,72.79587151821907,41,6949,2,152.675,-217.325,62.34420117187501,226.02557653947042,202.675,-145.325,117.29801835937502,293.0390950880104,179.31711493737583,-178.46321623532987,86.3769875228098,253.18572102653366,173.1749999999985,-152.5249999999976,69.21342832031024,200.50833333333384,-210.1250000000024,82.95188261718675,175.27028083310407,-154.82273143906477,67.37706571703796,196.1493648365065,-209.00089279375612,84.57533060687697,0.18534728794300018,0.17366212315674764,0.0,13.66666666666768,14.4000000000012,13.738454296876498,1a
25552,4820338,0,1.5979610948560692,196.6301538122742,55,7367,1,-221.325,-217.325,938.3767312500001,217.0002563362541,-159.325,-137.325,1057.591171875,294.0118386221888,-184.5690737836403,-172.63278734193824,995.3520066173724,253.10182917168527,-190.325,-210.65833333333583,1020.3366591796887,-177.92499999999876,-170.65833333333282,945.8276337890601,-177.50090356311162,-165.86164928758362,950.077470759573,-192.00910979107866,-208.87121755111392,1021.7705791988553,0.5401001325771728,0.3823902911340967,0.0,12.4000000000012,13.333333333334338,14.90180507812579,1a
25660,4820416,0,1.5943601425228053,105.72994438991984,53,7521,1,-4.324999999999989,-27.32499999999999,623.6977687500001,16.71559900212971,81.67500000000001,46.67500000000001,695.3373000000001,81.80868688592919,37.075769605952786,8.60936377757763,654.7973773248448,45.21279970855643,2.841666666664177,39.27500000000241,645.189628124999,74.50833333333584,-19.925000000002388,673.8454406250014,3.991208213349808,39.28133709475991,651.531828285871,69.93817863488023,-16.352242550100012,668.4742960615878,0.38220842498211993,0.17153028121181094,0.0,14.333333333334332,14.8000000000012,14.327906250001206,1a
25661,4820418,0,1.5480799161203256,268.37813872032194,75,7929,3,19.67500000000001,-298.325,926.6645062500002,157.1273726948936,77.67500000000001,-141.325,1121.6676187500002,302.7674210512089,47.397238167878434,-251.9846039820739,1076.0228422427174,256.79146568898886,57.00833333333535,-248.37045454545563,1114.7032218750028,70.7861111111138,-148.4613636363609,933.6289031249974,52.392515079091766,-253.3212791382475,1113.2774901345742,68.92406105266247,-150.1203349423395,933.4945157997065,0.4810336249335457,0.041725913696367356,0.0,13.777777777778446,14.27272727272782,13.928793750000409,1a
25706,4820452,0,1.5622209661937658,87.05147590381574,50,7801,2,24.67500000000001,144.675,294.02316562500005,147.29820518254797,82.67500000000001,221.675,346.5705140625,227.17264635074358,47.36425022936186,186.85404337820387,321.35465134206174,192.97688579762732,31.341666666667344,151.81785714285456,341.3146877929684,46.00833333333467,223.24642857143033,314.2909608398419,46.22874288977745,218.41118004077055,318.81140156249995,34.82238294817493,155.3059960587531,337.4139890625,0.5408198795691823,0.3337791612423585,0.0,14.666666666667332,14.285714285715159,13.511863476563235,1a
25711,4820458,0,1.5899052955645512,207.5741154700109,59,7486,1,-200.325,-282.325,276.05146406250003,231.22372553438368,-59.32499999999999,-207.325,353.8032421875001,343.15144069346405,-131.03229154999028,-252.91454008465166,312.1916146323361,287.93606161978687,-193.2750000000027,-274.82500000000243,282.5307789062475,-66.37499999999729,-244.825,308.4480382812496,-190.70916607548338,-272.80002282508957,280.2018361772335,-71.50473014628452,-246.71377126214836,309.95939964084226,0.5583297111691318,0.17718270172320683,0.0,14.100000000000591,15.000000000001194,12.958629687501002,1a
